B/Kaliningrad/22/2017	A/Michigan/15/2014	F14-A4248;F14-A4249;F14-A4251	cdc	5	hi	
B/Massachusetts/2/2012-egg	A/Idaho/33/2016	F14-A3714	cdc	80	hi	
A/Texas/14/2017	A/Idaho/33/2016	F14-A3714	cdc	80	hi	
A/Oregon/16/2019	A/Indiana/8/2018	F18-E5685	cdc	1280	hi	
A/Iowa/31/2017	A/Switzerland/9715293/2013	F14-702	cdc	320	hi	
A/Florida/80/2017	A/Antananarivo/1067/2016	F16-E2484	cdc	640	hi	
A/Texas/4/2019	A/Kansas/14/2017	F17-E2815	cdc	320	hi	
A/Ayutthaya/50/2018	A/Texas/71/2017	F16-E2489	cdc	160	hi	
A/HongKong/7127/2014-egg	A/Idaho/33/2016	F14-A3714	cdc	80	hi	
A/Michigan/15/2014	A/Michigan/15/2014	F16-A8929	cdc	320	hi	
A/Kenya/121/2019	A/Kansas/14/2017	F17-E2858	cdc	160	hi	
A/Texas/284/2017	A/Florida/23/2017	F16-A8924	cdc	80	hi	
A/Bangladesh/2097/2017	A/Uruguay/43/2017	F16-E2479	cdc	40	hi	
A/Honduras/482/2017	A/Washington/16/2017	F16-E2471	cdc	80	hi	
A/California/162/2016	A/Nevada/22/2016	F14-5696	cdc	640	hi	
A/Bangladesh/3075/2016	A/HongKong/7127/2014	F14-3611	cdc	320	hi	
A/Mississippi/26/2019	A/Kansas/14/2017	F17-E2858	cdc	20	hi	
A/Michigan/299/2017	A/Delaware/32/2016	F16-A6688	cdc	640	hi	
A/Florida/16/2019	A/Kansas/14/2017	F17-E2858	cdc	320	hi	
A/HongKong/2286/2017-egg	A/California/213/2016	F16-601151	cdc	320	hi	
A/Afghanistan/288/2017	A/Texas/71/2017	F16-E2488	cdc	20	hi	
A/Virginia/22/2017	A/HongKong/7127/2014	F14-3611	cdc	160	hi	
A/Argentina/2069/2017	A/NorthCarolina/4/2016	F15-A7981	cdc	160	hi	
A/Colorado/12/2017	A/Florida/23/2017	F16-A8924	cdc	80	hi	
A/AbuDhabi/8/2017	A/Wisconsin/327/2017	F17-611121	cdc	320	hi	
A/Arizona/6/2019	A/Kansas/14/2017	F17-E2815	cdc	640	hi	
A/Hawaii/44/2017-egg	A/California/213/2016	F16-601151	cdc	160	hi	
A/Honduras/379/2017	A/Uruguay/43/2017	F16-E2479	cdc	80	hi	
A/Michigan/15/2014	A/HongKong/7127/2014	F14-3611	cdc	320	hi	
A/California/164/2016	A/HongKong/7127/2014	F14-3611	cdc	640	hi	
A/Oregon/23/2017	A/Washington/106/2016	F16-E2483	cdc	160	hi	
A/California/113/2017	A/Switzerland/9715293/2013	F16-E2490	cdc	320	hi	
A/Bhutan/1204/2018	A/Kansas/14/2017	F17-E2815	cdc	40	hi	
A/Texas/71/2018	A/Wisconsin/327/2017	F17-611121	cdc	160	hi	
A/Minnesota/17/2017	A/Hawaii/47/2014	F14-684	cdc	320	hi	
A/Iowa/53/2017	A/Michigan/15/2014	F16-A8929	cdc	320	hi	
A/Vietnam/229/2018	A/Afghanistan/616/2017	F16-601251	cdc	160	hi	
A/Indiana/8/2018	A/Indiana/8/2018	F18-E5685	cdc	1280	hi	
B/Brisbane/60/2008-egg	A/Idaho/33/2016	F14-A3714	cdc	80	hi	
A/Switzerland/9715293/2013	A/Michigan/15/2014	F14-A4248;F14-A4249;F14-A4251	cdc	160	hi	
A/Bolivia/785/2017	A/Switzerland/9715293/2013	F14-711	cdc	80	hi	
A/BurkinaFaso/2467/2019	A/Kansas/14/2017	F17-E2858	cdc	20	hi	
A/Honduras/506/2017	A/Washington/16/2017	F16-E2471	cdc	640	hi	
A/Montana/14/2019	A/Kansas/14/2017	F17-E2858	cdc	320	hi	
A/Texas/74/2017	A/Hawaii/47/2014	F14-684	cdc	320	hi	
A/HongKong/7127/2014	A/HongKong/7127/2014	F14-3611	cdc	320	hi	
A/Louisiana/27/2016	A/Nevada/22/2016	F14-5696	cdc	40	hi	
A/NewZealand/2405/2016	A/Nevada/22/2016	F14-5696	cdc	320	hi	
A/Trinidad/8501/2016	A/Idaho/33/2016	F14-A3714	cdc	80	hi	
A/Kentucky/7/2019	A/Kansas/14/2017	F17-E2858	cdc	640	hi	
A/Hawaii/25/2019	A/Indiana/8/2018	F18-E5685	cdc	640	hi	
B/Massachusetts/2/2012-egg	A/Michigan/15/2014	F16-A8929	cdc	5	hi	
B/Kaliningrad/22/2017	A/Hawaii/47/2014	F14-684	cdc	5	hi	
A/Georgia/19/2018	A/Texas/71/2017	F16-E2489	cdc	320	hi	
A/HongKong/7127/2014	A/Nevada/22/2016	F14-5696	cdc	40	hi	
A/Switzerland/9715293/2013	A/Washington/16/2017	F16-E2471	cdc	40	hi	
A/NewJersey/3/2018	A/Singapore/Infimh-16-0019/2016	F17-611091	cdc	640	hi	
A/Wyoming/21/2017	A/Switzerland/9715293/2013	F16-E2490	cdc	320	hi	
A/NewZealand/2413/2016	A/Idaho/33/2016	F14-A3714	cdc	320	hi	
A/Argentina/2151/2017	A/NorthCarolina/4/2016	F15-A7981	cdc	160	hi	
A/California/191/2016	A/Switzerland/9715293/2013	F12-6801	cdc	320	hi	
A/Barbados/8335/2016	A/Michigan/15/2014	F14-A4248;F14-A4249;F14-A4251	cdc	160	hi	
A/HongKong/7127/2014	A/Michigan/15/2014	F14-A4248;F14-A4249;F14-A4251	cdc	160	hi	
A/Mississippi/2/2017	A/Hawaii/47/2014	F14-684	cdc	320	hi	
A/WestVirginia/2/2017	A/Michigan/15/2014	F14-A4248;F14-A4249;F14-A4251	cdc	160	hi	
A/NewZealand/2336/2016	A/NewJersey/26/2014	F14-694	cdc	160	hi	
A/Michigan/15/2014	A/Michigan/15/2014	F14-A4248;F14-A4249;F14-A4251	cdc	640	hi	
A/Delaware/12/2019	A/Kansas/14/2017	F17-E2815	cdc	80	hi	
A/Texas/5/2018	A/Texas/71/2017	F16-E2488	cdc	160	hi	
A/Saskatchewan/RV2340/2017	A/Switzerland/9715293/2013	F16-E2490	cdc	320	hi	
A/HongKong/4801/2014-egg	A/Hawaii/47/2014	F14-684	cdc	320	hi	
A/Tanzania/4384/2017	A/Michigan/15/2014	F14-A4248;F14-A4249;F14-A4251	cdc	320	hi	
B/Massachusetts/2/2012-egg	A/Washington/106/2016	F16-E2483	cdc	80	hi	
A/Illinois/55/2016	A/NorthCarolina/4/2016	F15-A7981	cdc	640	hi	
A/Brazil/4139/2018	A/Singapore/Infimh-16-0019/2016	F17-611101	cdc	160	hi	
A/Virginia/50/2018	A/Afghanistan/616/2017	F16-601251	cdc	80	hi	
A/Idaho/38/2016	A/Michigan/15/2014	F14-A4248;F14-A4249;F14-A4251	cdc	160	hi	
A/Nebraska/16/2017	A/Washington/106/2016	F16-E2483	cdc	640	hi	
A/Kentucky/3/2019	A/Kansas/14/2017	F17-E2815	cdc	640	hi	
A/Alberta/RV3071/2016	A/Nevada/22/2016	F14-5696	cdc	40	hi	
A/Kyiv/529/2018	A/Indiana/8/2018	F18-E5685	cdc	20	hi	
A/Tanzania/1753/2017	A/Switzerland/9715293/2013	F14-711	cdc	640	hi	
A/Taiwan/921/2016	A/NorthCarolina/4/2016	F15-A7981	cdc	320	hi	
A/Afghanistan/616/2017	A/SouthAustralia/135/2016	F16-601291	cdc	320	hi	
A/HongKong/7127/2014-egg	A/HongKong/7127/2014	F14-3611	cdc	320	hi	
A/Iowa/22/2017	A/HongKong/7127/2014	F14-5697	cdc	80	hi	
A/California/112/2017	A/Washington/16/2017	F16-E2471	cdc	320	hi	
A/Hawaii/3/2017	A/HongKong/7127/2014	F14-3611	cdc	160	hi	
A/Norway/4849/2016-egg	A/Switzerland/9715293/2013	F14-711	cdc	80	hi	
A/Iowa/24/2016	A/Nevada/22/2016	F14-5696	cdc	160	hi	
A/Arkansas/34/2017	A/Washington/106/2016	F16-E2483	cdc	160	hi	
A/Mexico/987/2019	A/Indiana/8/2018	F18-E5685	cdc	1280	hi	
A/California/109/2017	A/Singapore/Infimh-16-0019/2016	F17-611091	cdc	640	hi	
A/Afghanistan/616/2017	A/Texas/71/2017	F16-E2489	cdc	160	hi	
A/Tennessee/4/2017	A/Michigan/15/2014	F14-A4248;F14-A4249;F14-A4251	cdc	80	hi	
A/Indonesia/Nihrd-Plb499/2017	A/Antananarivo/1067/2016	F16-E2484	cdc	320	hi	
A/Missouri/34/2017	A/Antananarivo/1067/2016	F16-E2484	cdc	640	hi	
A/India/4661/2018	A/Texas/71/2017	F16-E2489	cdc	80	hi	
A/Manitoba/RV3116/2016	A/Hawaii/47/2014	F14-684	cdc	640	hi	
A/Vermont/11/2019	A/Kansas/14/2017	F17-E2858	cdc	160	hi	
A/Texas/71/2017-egg	A/Afghanistan/616/2017	F16-601251	cdc	40	hi	
A/StPetersburg/311/2017	A/Florida/23/2017	F16-A8924	cdc	160	hi	
A/California/206/2016	A/HongKong/7127/2014	F14-3611	cdc	160	hi	
A/Paraguay/3983/2018	A/Singapore/Infimh-16-0019/2016	F17-611101	cdc	640	hi	
A/NewYork/99/2016	A/Idaho/33/2016	F14-A3714	cdc	160	hi	
A/Utah/3/2018	A/Washington/106/2016	F16-E2483	cdc	320	hi	
A/Colorado/19/2017	A/Antananarivo/1067/2016	F16-E2484	cdc	640	hi	
A/Connecticut/27/2019	A/Indiana/8/2018	F18-E5685	cdc	1280	hi	
A/Ecuador/6675/2017	A/HongKong/7127/2014	F14-5697	cdc	80	hi	
A/Wisconsin/46/2017	A/HongKong/7127/2014	F14-3611	cdc	40	hi	
A/Florida/90/2016	A/Nevada/22/2016	F14-5696	cdc	80	hi	
A/NorthDakota/27/2017	A/Washington/106/2016	F16-E2483	cdc	160	hi	
A/Iowa/10/2019	A/Indiana/8/2018	F18-E5685	cdc	5	hi	
A/Switzerland/9715293/2013	A/Texas/88/2016	F14-A3697	cdc	80	hi	
A/Khmelnitsky/2467/2016	A/Switzerland/9715293/2013	F14-711	cdc	160	hi	
A/Massachusetts/40/2016	A/NewJersey/26/2014	F14-694	cdc	320	hi	
A/Bolivia/800/2017	A/Florida/23/2017	F16-A8924	cdc	640	hi	
A/NewZealand/2365/2016	A/HongKong/7127/2014	F14-3611	cdc	160	hi	
B/Massachusetts/2/2012-egg	A/Washington/106/2016	F16-E2483	cdc	40	hi	
A/NewJersey/12/2019	A/Kansas/14/2017	F17-E2858	cdc	640	hi	
A/SouthDakota/41/2017	A/Wisconsin/327/2017	F17-611121	cdc	160	hi	
A/Zaporizhia/158/2017	A/HongKong/7127/2014	F14-5697	cdc	160	hi	
B/Brisbane/60/2008-egg	A/Florida/23/2017	F16-A8924	cdc	40	hi	
A/California/210/2016	A/Oman/5466/2016	F15-ARC1254	cdc	160	hi	
A/Valparaiso/60603/2018	A/Afghanistan/616/2017	F16-601251	cdc	80	hi	
A/NorthDakota/5/2017	A/Idaho/33/2016	F14-A3714	cdc	80	hi	
A/NewZealand/2392/2016	A/Hawaii/47/2014	F14-684	cdc	320	hi	
A/Oregon/2/2017	A/HongKong/7127/2014	F14-3611	cdc	640	hi	
A/Alberta/RV3927/2018	A/Afghanistan/616/2017	F16-601251	cdc	160	hi	
A/Singapore/Infimh-16-0019/2016-egg	A/SouthAustralia/135/2016	F16-601291	cdc	160	hi	
A/Alaska/37/2017	A/Michigan/15/2014	F14-A4248;F14-A4249;F14-A4251	cdc	160	hi	
A/NewJersey/12/2017	A/HongKong/7127/2014	F14-3611	cdc	80	hi	
A/Hawaii/47/2014	A/Michigan/15/2014	F14-A4248;F14-A4249;F14-A4251	cdc	640	hi	
A/NewZealand/1152/2016	A/Texas/88/2016	F14-A3697	cdc	160	hi	
A/WestVirginia/21/2017	A/Florida/23/2017	F16-A8924	cdc	640	hi	
A/Kentucky/33/2016	A/Hawaii/47/2014	F14-684	cdc	320	hi	
B/Brisbane/60/2008-egg	A/Switzerland/9715293/2013	F12-6801;F14-711	cdc	80	hi	
A/Ulaanbaatar/574/2017	A/Michigan/15/2014	F14-A4248;F14-A4249;F14-A4251	cdc	320	hi	
A/RhodeIsland/4/2017	A/Michigan/15/2014	F14-A4248;F14-A4249;F14-A4251	cdc	160	hi	
A/Louisiana/51/2017	A/Washington/16/2017	F16-E2471	cdc	320	hi	
A/PuertoRico/11/2017	A/Florida/23/2017	F16-A8924	cdc	40	hi	
A/California/86/2017	A/Singapore/Infimh-16-0019/2016	F17-611091	cdc	320	hi	
A/Ontario/RV4043/2018	A/Afghanistan/616/2017	F16-601231	cdc	320	hi	
A/NewHampshire/2/2017	A/Idaho/33/2016	F14-A3714	cdc	160	hi	
A/Missouri/41/2017	A/Antananarivo/1067/2016	F16-E2484	cdc	640	hi	
A/Texas/71/2017	A/Michigan/15/2014	F16-A8929	cdc	160	hi	
A/Connecticut/26/2018	A/California/213/2016	F16-601181	cdc	640	hi	
A/HongKong/4801/2014-egg	A/SouthCarolina/4/2017	F16-E2477	cdc	320	hi	
A/NewJersey/28/2016	A/Hawaii/47/2014	F14-684	cdc	320	hi	
A/Idaho/35/2017	A/Delaware/32/2016	F16-A6688	cdc	320	hi	
A/Montana/31/2017	A/Delaware/32/2016	F16-A6688	cdc	160	hi	
A/California/114/2017	A/Switzerland/9715293/2013	F16-E2491	cdc	320	hi	
A/Wisconsin/327/2017	A/NorthCarolina/4/2016	F15-A7981	cdc	20	hi	
B/Massachusetts/2/2012-egg	A/Delaware/32/2016	F16-A6688	cdc	80	hi	
A/Colorado/8/2018	A/Texas/71/2017	F16-E2488	cdc	160	hi	
A/Washington/57/2018	A/Michigan/15/2014	F16-A8929	cdc	80	hi	
A/Louisiana/26/2016	A/HongKong/7127/2014	F14-3611	cdc	320	hi	
A/Tanzania/4358/2017	A/Michigan/15/2014	F14-A4248;F14-A4249;F14-A4251	cdc	40	hi	
A/Honduras/9889/2017	A/HongKong/7127/2014	F14-5697	cdc	640	hi	
A/Hawaii/47/2014	A/Texas/68/2017	F16-A8930	cdc	320	hi	
A/Ontario/RV3126/2016	A/Nevada/22/2016	F14-5696	cdc	20	hi	
A/Hawaii/67/2016	A/HongKong/7127/2014	F14-3611	cdc	160	hi	
A/Bolivia/492/2017	A/Switzerland/9715293/2013	F14-711	cdc	160	hi	
A/Pennsylvania/79/2018	A/SouthAustralia/135/2016	F16-601291	cdc	160	hi	
A/Bangladesh/2025/2017	A/Uruguay/43/2017	F16-E2479	cdc	160	hi	
A/Lao/2901/2017	A/Washington/16/2017	F16-E2471	cdc	320	hi	
A/Honduras/446/2017	A/Uruguay/43/2017	F16-E2479	cdc	80	hi	
A/Vermont/7/2017	A/Hawaii/47/2014	F14-684	cdc	160	hi	
A/Texas/297/2017	A/Michigan/15/2014	F14-A4248;F14-A4249;F14-A4251	cdc	320	hi	
A/Barnaul/140/2017	A/Florida/23/2017	F16-A8924	cdc	40	hi	
A/Idaho/40/2016	A/Michigan/15/2014	F14-A4248;F14-A4249;F14-A4251	cdc	80	hi	
A/Antananarivo/1067/2016-egg	A/Washington/16/2017	F16-E2471	cdc	160	hi	
A/Bangladesh/2248/2017	A/Washington/16/2017	F16-E2471	cdc	5	hi	
A/Nevada/22/2016	A/NewJersey/26/2014	F14-694	cdc	320	hi	
A/NewZealand/1070/2017	A/Switzerland/9715293/2013	F16-E2491	cdc	320	hi	
A/Congo/941/2016	A/Hawaii/47/2014	F14-684	cdc	320	hi	
A/Maryland/20/2016	A/Texas/88/2016	F14-A3697	cdc	80	hi	
A/HongKong/2286/2017-egg	A/Texas/71/2017	F16-E2489	cdc	80	hi	
A/NorthDakota/21/2019	A/Indiana/8/2018	F18-E5685	cdc	1280	hi	
A/Minnesota/85/2016	A/Michigan/15/2014	F14-A4248;F14-A4249;F14-A4251	cdc	640	hi	
A/Switzerland/8060/2017-egg	A/Kansas/14/2017	F17-E2815	cdc	160	hi	
A/Zaporizhia/158/2017	A/Florida/23/2017	F16-A8924	cdc	160	hi	
A/California/77/2017	A/Switzerland/9715293/2013	F14-711	cdc	5	hi	
A/Madagascar/424/2018	A/Afghanistan/616/2017	F16-601251	cdc	320	hi	
A/Colorado/27/2019	A/Kansas/14/2017	F17-E2858	cdc	320	hi	
A/Idaho/33/2016	A/Idaho/33/2016	F14-A3714	cdc	320	hi	
A/Utah/9/2017	A/Idaho/33/2016	F14-A3714	cdc	80	hi	
A/Kyiv/489/2018	A/SouthCarolina/4/2017	F16-E2477	cdc	20	hi	
A/HongKong/4801/2014-egg	A/Michigan/15/2014	F16-A8929	cdc	640	hi	
A/Kentucky/18/2019	A/Indiana/8/2018	F18-E5685	cdc	1280	hi	
A/Vietnam/GHS992/2017	A/Texas/71/2017	F16-E2488	cdc	80	hi	
A/DistrictOfColumbia/14/2019	A/Indiana/8/2018	F18-E5685	cdc	640	hi	
B/Massachusetts/2/2012-egg	A/Antananarivo/1067/2016	F16-E2484	cdc	80	hi	
A/Guyane/663/2018	A/Texas/71/2017	F16-E2489	cdc	40	hi	
A/Hawaii/8/2019	A/Indiana/8/2018	F18-E5685	cdc	80	hi	
A/Trinidad/8408/2016	A/Nevada/22/2016	F14-5696	cdc	80	hi	
A/Singapore/Infimh-16-0019/2016-egg	A/Wisconsin/327/2017	F17-611121	cdc	160	hi	
A/Bangladesh/2025/2017	A/Michigan/15/2014	F14-A4248;F14-A4249;F14-A4251	cdc	320	hi	
A/HongKong/7127/2014	A/HongKong/7127/2014	F14-3611	cdc	320	hi	
A/NewZealand/1102/2017	A/Washington/106/2016	F16-E2483	cdc	160	hi	
A/Guatemala/137/2017	A/NorthCarolina/4/2016	F15-A7981	cdc	160	hi	
A/Honduras/379/2017	A/Michigan/15/2014	F14-A4248;F14-A4249;F14-A4251	cdc	80	hi	
A/Alaska/16/2019	A/Indiana/8/2018	F18-E5685	cdc	1280	hi	
A/Kenya/101/2019	A/Kansas/14/2017	F17-E2858	cdc	80	hi	
A/Florida/107/2017	A/Michigan/15/2014	F16-A8929	cdc	80	hi	
A/SouthAustralia/135/2016	A/Afghanistan/616/2017	F16-601251	cdc	160	hi	
A/Hawaii/52/2017	A/Singapore/Infimh-16-0019/2016	F17-611101	cdc	640	hi	
A/Ohio/39/2016	A/Idaho/33/2016	F14-A3714	cdc	40	hi	
A/Michigan/282/2019	A/Kansas/14/2017	F17-E2858	cdc	160	hi	
A/Bangladesh/2014/2017	A/Michigan/15/2014	F14-A4248;F14-A4249;F14-A4251	cdc	40	hi	
A/NorthDakota/24/2017	A/Washington/106/2016	F16-E2483	cdc	320	hi	
A/CostaRica/1623/2016	A/Switzerland/9715293/2013	F12-6801;F14-711	cdc	320	hi	
A/Yaroslavl/48-T/2017	A/Switzerland/9715293/2013	F14-711	cdc	80	hi	
A/Guatemala/940/2017	A/Florida/23/2017	F16-A8924	cdc	160	hi	
A/Singapore/GP2646/2016-egg	A/Michigan/15/2014	F14-A4248;F14-A4249;F14-A4251	cdc	320	hi	
A/Florida/83/2018	A/SouthAustralia/135/2016	F16-601291	cdc	80	hi	
A/Idaho/33/2016	A/HongKong/7127/2014	F14-3611	cdc	160	hi	
A/Florida/82/2017	A/Antananarivo/1067/2016	F16-E2484	cdc	320	hi	
A/Michigan/275/2017	A/Switzerland/9715293/2013	F14-711	cdc	5	hi	
A/Wyoming/9/2019	A/Indiana/8/2018	F18-E5685	cdc	1280	hi	
A/SouthAfrica/R06409/2017	A/Antananarivo/1067/2016	F16-E2484	cdc	160	hi	
A/Nakhonphanom/433/2016	A/Michigan/15/2014	F14-A4248;F14-A4249;F14-A4251	cdc	80	hi	
A/NewHampshire/21/2018	A/California/213/2016	F16-601151	cdc	80	hi	
A/Georgia/65/2016	A/HongKong/7127/2014	F14-3611	cdc	160	hi	
A/Kyiv/496/2018	A/AbuDhabi/240/2018	F17-E2810	cdc	160	hi	
A/Argentina/2134/2017	A/NorthCarolina/4/2016	F15-A7981	cdc	320	hi	
A/HongKong/4801/2014-egg	A/Washington/16/2017	F16-E2471	cdc	160	hi	
A/NizniyNovgorod/2372/2018	A/California/213/2016	F16-601181	cdc	640	hi	
A/Louisiana/61/2017	A/Washington/106/2016	F16-E2483	cdc	320	hi	
A/NorthDakota/5/2017	A/Hawaii/47/2014	F14-684	cdc	320	hi	
A/Minnesota/1/2018-egg	A/Michigan/15/2014	F16-A8929	cdc	80	hi	
A/Bangladesh/2/2017	A/Switzerland/9715293/2013	F14-702	cdc	40	hi	
A/Pennsylvania/7/2017	A/HongKong/7127/2014	F14-3611	cdc	640	hi	
A/Kuwait/6355/2018	A/SouthCarolina/4/2017	F16-E2477	cdc	80	hi	
A/Paraguay/8607/2018	A/Texas/71/2017	F16-E2489	cdc	320	hi	
A/NewHampshire/1/2017	A/Hawaii/47/2014	F14-684	cdc	160	hi	
A/PuertoRico/67/2017	A/Antananarivo/1067/2016	F16-E2484	cdc	320	hi	
A/Utah/35/2017	A/Singapore/Infimh-16-0019/2016	F17-611091	cdc	320	hi	
A/Yaroslavl/164/2016	A/Switzerland/9715293/2013	F12-6801	cdc	640	hi	
A/Michigan/15/2014	A/Switzerland/9715293/2013	F14-711	cdc	160	hi	
A/HongKong/7127/2014	A/HongKong/7127/2014	F14-3611	cdc	320	hi	
A/Ohio/31/2018	A/Singapore/Infimh-16-0019/2016	F17-611101	cdc	320	hi	
A/Vietnam/6179/2016	A/Switzerland/9715293/2013	F14-711	cdc	5	hi	
A/Pennsylvania/265/2017	A/Singapore/Infimh-16-0019/2016	F17-611091	cdc	320	hi	
A/Kazakhstan/84/2017	A/Antananarivo/1067/2016	F16-E2484	cdc	5	hi	
A/Nevada/11/2017	A/HongKong/7127/2014	F14-3611	cdc	320	hi	
A/Indiana/47/2016	A/Hawaii/47/2014	F14-684	cdc	640	hi	
A/Maldives/52/2017	A/Switzerland/9715293/2013	F14-711	cdc	80	hi	
A/Wisconsin/86/2016	A/Texas/88/2016	F14-A3697	cdc	160	hi	
A/Alaska/232/2015-egg	A/Hawaii/47/2014	F14-684	cdc	320	hi	
B/Massachusetts/2/2012-egg	A/Switzerland/9715293/2013	F14-711	cdc	80	hi	
A/NewYork/13/2018	A/Michigan/15/2014	F16-A8929	cdc	160	hi	
A/Florida/74/2016	A/Nevada/22/2016	F14-5696	cdc	640	hi	
A/Trang/51/2017	A/Michigan/15/2014	F14-A4248;F14-A4249;F14-A4251	cdc	320	hi	
A/Jeju/839/2017	A/Texas/71/2017	F16-E2489	cdc	80	hi	
A/Indiana/26/2019	A/Kansas/14/2017	F17-E2858	cdc	160	hi	
A/HongKong/7127/2014-egg	A/Texas/88/2016	F14-A3697	cdc	80	hi	
A/California/58/2017	A/Hawaii/47/2014	F14-684	cdc	160	hi	
A/Switzerland/9715293/2013-egg	A/Michigan/15/2014	F14-A4248;F14-A4249;F14-A4251	cdc	80	hi	
A/Michigan/15/2014	A/Hawaii/47/2014	F14-684	cdc	640	hi	
A/Norway/3806/2016-egg	A/Hawaii/47/2014	F14-684	cdc	320	hi	
A/Washington/106/2016	A/Antananarivo/1067/2016	F16-E2484	cdc	320	hi	
A/HongKong/4818/2017	A/Washington/16/2017	F16-E2471	cdc	640	hi	
A/Texas/71/2017	A/Michigan/15/2014	F16-A8929	cdc	80	hi	
A/Wisconsin/4/2018-egg	A/Kansas/14/2017	F17-E2815	cdc	40	hi	
A/Florida/31/2018	A/SouthCarolina/4/2017	F16-E2477	cdc	320	hi	
A/Florida/23/2017	A/Michigan/15/2014	F14-A4248;F14-A4249;F14-A4251	cdc	320	hi	
A/Texas/10/2019	A/AbuDhabi/240/2018	F17-E2810	cdc	20	hi	
A/Brazil/492/2017	A/Delaware/32/2016	F16-A6688	cdc	160	hi	
A/Wisconsin/93/2018	A/California/213/2016	F16-601181	cdc	320	hi	
A/Oregon/13/2017	A/Hawaii/47/2014	F14-684	cdc	320	hi	
A/Khakassia/249/2018	A/Afghanistan/616/2017	F16-601251	cdc	40	hi	
A/Idaho/46/2016	A/Hawaii/47/2014	F14-684	cdc	320	hi	
A/Singapore/Infimh-16-0019/2016-egg	A/Kansas/14/2017	F17-E2858	cdc	80	hi	
A/Nebraska/20/2018	A/Kansas/14/2017	F17-E2815	cdc	640	hi	
A/Nicaragua/683808/2016	A/Idaho/33/2016	F14-A3714	cdc	80	hi	
A/Alaska/13/2017	A/Michigan/15/2014	F14-A4248;F14-A4249;F14-A4251	cdc	160	hi	
A/Oregon/18/2016	A/Hawaii/47/2014	F14-684	cdc	640	hi	
A/Alaska/28/2017	A/Switzerland/9715293/2013	F14-711	cdc	80	hi	
A/Ayutthaya/411/2016	A/HongKong/7127/2014	F14-3611	cdc	160	hi	
A/Ayutthaya/411/2016	A/Idaho/33/2016	F14-A3714	cdc	80	hi	
A/Virginia/62/2016	A/NewJersey/26/2014	F14-694	cdc	80	hi	
A/Minnesota/73/2016	A/Switzerland/9715293/2013	F12-6801	cdc	160	hi	
A/NewYork/93/2016	A/Switzerland/9715293/2013	F12-6801	cdc	80	hi	
A/Moscow/45/2017	A/HongKong/7127/2014	F14-5697	cdc	80	hi	
A/Honduras/9489/2016	A/HongKong/7127/2014	F14-3611	cdc	160	hi	
A/NewZealand/2392/2016	A/Nevada/22/2016	F14-5696	cdc	320	hi	
A/WestVirginia/10/2017	A/HongKong/7127/2014	F14-3611	cdc	320	hi	
A/Michigan/274/2017	A/Switzerland/9715293/2013	F14-711	cdc	80	hi	
A/SouthAustralia/55/2014-egg	A/Idaho/33/2016	F14-A3714	cdc	160	hi	
A/Singapore/Infimh-16-0019/2016-egg	A/Michigan/15/2014	F16-A8929	cdc	320	hi	
A/Florida/94/2018	A/Afghanistan/616/2017	F16-601251	cdc	80	hi	
A/Bahamas/332/2018	A/Texas/71/2017	F16-E2489	cdc	80	hi	
A/Michigan/50/2017	A/Switzerland/9715293/2013	F14-711	cdc	40	hi	
A/Connecticut/33/2018	A/Afghanistan/616/2017	F16-601251	cdc	160	hi	
A/Yaroslavl/164/2016	A/Oman/5466/2016	F15-ARC1254	cdc	160	hi	
A/Suriname/2326/2017	A/Antananarivo/1067/2016	F16-E2484	cdc	160	hi	
A/Switzerland/9715293/2013	A/NorthCarolina/4/2016	F15-A7981	cdc	80	hi	
A/Mozambique/207/2016	A/Hawaii/47/2014	F14-684	cdc	640	hi	
A/Sydney/142/2016	A/Texas/88/2016	F14-A3697	cdc	160	hi	
A/Georgia/35/2018	A/Afghanistan/616/2017	F16-601231	cdc	160	hi	
A/Idaho/33/2016-egg	A/NewJersey/26/2014	F14-694	cdc	320	hi	
B/Brisbane/60/2008-egg	A/Michigan/15/2014	F14-A4248;F14-A4249;F14-A4251	cdc	5	hi	
A/Delaware/27/2018	A/Texas/71/2017	F16-E2489	cdc	80	hi	
B/Massachusetts/2/2012-egg	A/Switzerland/9715293/2013	F12-6801	cdc	40	hi	
A/Bangladesh/156/2018	A/Kansas/14/2017	F17-E2815	cdc	80	hi	
A/Ontario/RV2301/2017	A/Washington/16/2017	F16-E2471	cdc	160	hi	
A/NewZealand/2426/2016	A/Michigan/15/2014	F14-A4248;F14-A4249;F14-A4251	cdc	160	hi	
A/Texas/296/2017	A/Switzerland/9715293/2013	F16-E2491	cdc	320	hi	
A/Washington/106/2016-egg	A/Washington/106/2016	F16-E2483	cdc	320	hi	
A/Singapore/Infimh-16-0019/2016-egg	A/Antananarivo/1067/2016	F16-E2484	cdc	160	hi	
A/Arizona/23/2019	A/Indiana/8/2018	F18-E5685	cdc	640	hi	
A/Pakistan/178/2017	A/Texas/71/2017	F16-E2488	cdc	80	hi	
A/NewZealand/1152/2016	A/NewJersey/26/2014	F14-694	cdc	320	hi	
A/CostaRica/6684/2017	A/Michigan/15/2014	F14-A4248;F14-A4249;F14-A4251	cdc	80	hi	
A/Panama/322600/2017	A/Switzerland/9715293/2013	F14-711	cdc	80	hi	
A/Idaho/37/2017	A/Washington/16/2017	F16-E2471	cdc	640	hi	
